Inkomsttyp;Inkomsttypsnamn;Inkomsthuvudgrupp;Inkomsthuvudgruppsnamn;Inkomsttitelgrupp;Inkomsttitelgruppsnamn;Inkomsttitel;Inkomsttitelsnamn;År;Statens budget;Utfall;Inkomsttyp utfallsår;Inkomsttypsnamn utfallsår;Inkomsthuvudgrupp utfallsår;Inkomsthuvudgruppsnamn utfallsår;Inkomsttitelgrupp utfallsår;Inkomsttitelgruppsnamn utfallsår;Inkomsttitel utfallsår;Inkomsttitelsnamn utfallsår
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1610;Restförda skatter;1612;Restförda skatter, företag;2006;-4539,3122401;-3521,44182892;1000;Skatter m.m.;1600;Restförda och övriga skatter;1610;Restförda skatter;1612;Restförda skatter, företag
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1621;Omprövningar aktuellt taxeringsår;2006;-100;-673,331108;1000;Skatter m.m.;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1621;Omprövningar aktuellt taxeringsår
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1622;Omprövningar äldre taxeringsår;2006;-700;413,379997;1000;Skatter m.m.;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1622;Omprövningar äldre taxeringsår
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1623;Anstånd;2006;-200;96,250058;1000;Skatter m.m.;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1623;Anstånd
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1624;Övriga skatter;2006;1192,1878089;1841,271;1000;Skatter m.m.;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1624;Övriga skatter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1625;Skattetillägg;2006;318,893904;265,086357;1000;Skatter m.m.;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1625;Skattetillägg
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1626;Förseningsavgifter;2006;97,71075;103,138;1000;Skatter m.m.;1600;Restförda och övriga skatter;1620;Övriga skatter, hushåll;1626;Förseningsavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1631;Omprövningar aktuellt taxeringsår;2006;700;-774,503606;1000;Skatter m.m.;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1631;Omprövningar aktuellt taxeringsår
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1632;Omprövningar äldre taxeringsår;2006;400;792,503287;1000;Skatter m.m.;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1632;Omprövningar äldre taxeringsår
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1633;Anstånd;2006;-1000;-2081,06328;1000;Skatter m.m.;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1633;Anstånd
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1634;Övriga skatter;2006;276,25;609,5580773;1000;Skatter m.m.;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1634;Övriga skatter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1635;Skattetillägg;2006;1031,106096;760,676529;1000;Skatter m.m.;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1635;Skattetillägg
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1630;Övriga skatter företag;1636;Förseningsavgifter;2006;182,28925;79,654347;1000;Skatter m.m.;1600;Restförda och övriga skatter;1630;Övriga skatter,företag;1636;Förseningsavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1641;Insättningsgarantiavgifter;2006;385;521,822;1000;Skatter m.m.;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1641;Insättningsgarantiavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1642;Avgifter till Kärnavfallsfonden;2006;500;648,011127;1000;Skatter m.m.;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1642;Avgifter till Kärnavfallsfonden
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1643;Bilskrotningsavgifter;2006;276;270,414;1000;Skatter m.m.;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1643;Bilskrotningsavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1644;Batteriavgifter;2006;85,8;84,275;1000;Skatter m.m.;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1644;Batteriavgifter
1000;Statens skatteinkomster;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1645;Kväveoxidavgifter;2006;621;570,385;1000;Skatter m.m.;1600;Restförda och övriga skatter;1640;Intäkter som förs till fonder;1645;Kväveoxidavgifter
1000;Statens skatteinkomster;1700;Avgående poster, skatter till EU;1710;EU-skatter;1711;EU-skatter;2006;-8428,7717904;-9387,54915559;1000;Skatter m.m.;1600;Restförda och övriga skatter;1650;Avgår EU-skatter;1651;EU-skatter
1000;Statens skatteinkomster;1800;Avgående poster, skatter till andra sektorer;1810;Skatter till andra sektorer;1811;Kommunala skatter;2006;-452391,3492013;-454117,328412;1000;Skatter m.m.;1600;Restförda och övriga skatter;1660;Avgår skatter till andra sektore;1661;Kommunala inkomstskatter
1000;Statens skatteinkomster;1800;Avgående poster, skatter till andra sektorer;1810;Skatter till andra sektorer;1812;Avgifter till AP-fonder;2006;-156563,2257328;-159596,06507092;1000;Skatter m.m.;1600;Restförda och övriga skatter;1660;Avgår skatter till andra sektore;1662;Avgifter till AP-fonder
1000;Statens skatteinkomster;1800;Avgående poster, skatter till andra sektorer;1810;Skatter till andra sektorer;1813;Avgifter till premiepensionssystemet;2006;-21801,6082638;;1000;Skatter m.m.;1600;Restförda och övriga skatter;1660;Avgår skatter till andra sektore;1663;Avgifter till premiepensionssystemet
8000;Utgifter som redovisas som krediteringar på skattekonto;8100;Utgifter som redovisas som krediteringar på skattekonto;8110;Utgifter som redovisas som krediteringar på skattekonto;1851;Stöd till forskning och utveckling i små och medelstora företag;2006;0;;1000;Skatter m.m.;1800;Avräkningar;1830;Stöd som ges via krediteringar på skattekonto;1851;Stöd till forskning och utveckling i små och medelstora företag
1000;Statens skatteinkomster;1900;Periodiseringar;1910;Uppbördsförskjutningar;1911;Uppbördsförskjutningar;2006;-7996,586;-3637,94871538;1000;Skatter m.m.;1900;Periodiseringar;1910;Uppbördförskjutningar;1911;Uppbördsförskjutningar
1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1921;Kommuner och regioner;2006;5177,894;6266,215246;1000;Skatter m.m.;1900;Periodiseringar;1920;Betalningsförskjutningar;1921;Kommuner och landsting
1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1922;Ålderspensionssystemet;2006;1945,225;2806,995766;1000;Skatter m.m.;1900;Periodiseringar;1920;Betalningsförskjutningar;1922;Ålderpensionssystemet
1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1923;Företag och hushåll;2006;781,38;1001,50502168;1000;Skatter m.m.;1900;Periodiseringar;1920;Betalningsförskjutningar;1923;Företag och hushåll
1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1924;Kyrkosamfund;2006;-591,955;-59,440472;1000;Skatter m.m.;1900;Periodiseringar;1920;Betalningsförskjutningar;1924;Kyrkosamfund
1000;Statens skatteinkomster;1900;Periodiseringar;1920;Betalningsförskjutningar;1925;EU;2006;;240,81655434;1000;Skatter m.m.;1900;Periodiseringar;1920;Betalningsförskjutningar;1925;EU
1000;Statens skatteinkomster;1900;Periodiseringar;1930;Anstånd;1931;Anstånd;2006;-205,217;-41,776648;1000;Skatter m.m.;1900;Periodiseringar;1930;Anstånd;1931;Anstånd
2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2110;Affärsverkens inlevererade överskott;2114;Luftfartsverkets inlevererade överskott;2006;67;;2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2110;Affärsverkens inlevererade överskott;2114;Luftfartsverkets inlevererade överskott
2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2110;Affärsverkens inlevererade överskott;2116;Affärsverket Svenska Kraftnäts inlevererade utdelning och inleverans av motsvari;2006;367;1573;2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2110;Affärsverkens inlevererade överskott;2116;Affärsverket Svenska Kraftnäts inlevererade utdelning och inleverans av motsvari
2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2110;Affärsverkens inlevererade överskott;2118;Sjöfartsverkets inlevererade överskott;2006;12,7;31,241;2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2110;Affärsverkens inlevererade överskott;2118;Sjöfartsverkets inlevererade överskott
2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2120;Övriga myndigheters inlevererade överskott;2124;Inlevererat överskott av Riksgäldskontorets garantiverksamhet;2006;5,8;0,745916;2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2120;Övriga myndigheters inlevererade överskott;2124;Inlevererat överskott av Riksgäldskontorets garantiverksamhet
2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2120;Övriga myndigheters inlevererade överskott;2126;Inlevererat överskott av statsstödd exportkredit;2006;50;51,498386;2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2120;Övriga myndigheters inlevererade överskott;2126;Inlevererat överskott av statsstödd exportkredit
2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2130;Riksbankens inlevererade överskott;2131;Riksbankens inlevererade överskott;2006;5000;5300;2000;Inkomster av statens verksamhet;2100;Rörelseöverskott;2130;Riksbankens inlevererade överskott;2131;Riksbankens inlevererade överskott
2000;Inkomster av statens verksamhet;2200;Överskott av statens fastighetsförvaltning;2210;Överskott av fastighetsförvaltning;2215;Inlevererat överskott av statens fastighetsförvaltning;2006;254;321,055172;2000;Inkomster av statens verksamhet;2200;Överskott av statens fastighetsförvaltning;2210;Överskott av fastighetsförvaltning;2215;Inlevererat överskott av statens fastighetsförvaltning
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2320;Räntor på näringslån;2314;Ränteinkomster på lån till fiskerinäringen;2006;2;0,509381;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2320;Räntor på näringslån;2314;Ränteinkomster på lån till fiskerinäringen
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2320;Räntor på näringslån;2316;Ränteinkomster på vattenkraftslån;2006;0;0,00360291;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2320;Räntor på näringslån;2316;Ränteinkomster på vattenkraftslån
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2320;Räntor på näringslån;2322;Räntor på övriga näringslån;2006;2;-0,790173;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2320;Räntor på näringslån;2322;Räntor på övriga näringslån, Kammarkollegiet
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2320;Räntor på näringslån;2323;Räntor på övriga näringslån;2006;0;0,009971;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2320;Räntor på näringslån;2323;Räntor på övriga näringslån
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2320;Räntor på näringslån;2324;Ränteinkomster på lokaliseringslån;2006;2;1,25036582;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2320;Räntor på näringslån;2324;Ränteinkomster på lokaliseringslån
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2340;Räntor på studielån;2341;Ränteinkomster på statens lån för universitetsstudier och garantilån för studera;2006;0;0,004662;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2340;Räntor på studielån;2341;Ränteinkomster på statens lån för universitetsstudier och garantilån för studera
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2340;Räntor på studielån;2342;Ränteinkomster på allmänna studielån;2006;50;61,957582;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2340;Räntor på studielån;2342;Ränteinkomster på allmänna studielån
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2340;Räntor på studielån;2343;Ränteinkomster på studielån upptagna efter 1988;2006;4287;4615,800611;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2340;Räntor på studielån;2343;Ränteinkomster på studielån upptagna efter 1988
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2391;Ränteinkomster på markförvärv för jordbrukets rationalisering;2006;0,2;0,05695;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2391;Ränteinkomster på markförvärv för jordbrukets rationalisering
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2392;Räntor på intressemedel;2006;0,5;0,001298;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2392;Räntor på intressemedel
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2394;Övriga ränteinkomster;2006;40;36,45931452;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2394;Övriga ränteinkomster
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2397;Räntor på skattekonton m.m., netto;2006;1513;1272,27571199;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2397;Räntor på skattekonton m.m., netto
2000;Inkomster av statens verksamhet;2400;Inkomster av statens aktier;2410;Inkomster av statens aktier;2411;Inkomster av statens aktier;2006;12290,398;22963,07551405;2000;Inkomster av statens verksamhet;2400;Aktieutdelning;2410;Inkomster av statens aktier;2411;Inkomster av statens aktier
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2511;Expeditions- och ansökningsavgifter;2006;450;618,84576913;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2511;Expeditions- och ansökningsavgifter
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2522;Fastställande av åldersgränser för framställning i film;2006;9,4;10,791196;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2522;Avgifter för granskning av filmer och videogram
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2525;Finansieringsavgift från arbetslöshetskassor;2006;3172;3130,13882502;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2525;Finansieringsavgift från arbetslöshetskassor
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2526;Utjämningsavgift från arbetslöshetskassor;2006;77,8;77,655254;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2526;Utjämningsavgift från arbetslöshetskassor
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2527;Avgifter för statskontroll av krigsmaterieltillverkning;2006;25,4;22,25794;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2527;Avgifter för statskontroll av krigsmaterieltillverkning
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2528;Avgifter vid bergsstaten;2006;10;14,308681;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2528;Avgifter vid bergsstaten
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2529;Avgifter vid patent- och registreringsväsendet;2006;71,907;77,32479615;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2529;Avgifter vid patent- och registreringsväsendet
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2531;Avgifter för registrering i förenings- m.fl. register;2006;1,2;1,94506;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2531;Avgifter för registrering i förenings- m.fl. register
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2532;Avgifter vid kronofogdemyndigheterna;2006;875;975,79787509;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2532;Avgifter vid kronofogdemyndigheterna
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2534;Avgifter vid Transportstyrelsen;2006;22;21,998313;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2534;Avgifter för körkort och motorfordon
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2535;Avgifter för statliga garantier;2006;0;0,00706474;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2535;Avgifter för statliga garantier
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2537;Miljöskyddsavgift;2006;110;108,593969;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2537;Miljöskyddsavgift
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2539;Täktavgift;2006;15;16,09357139;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2539;Täktavgift
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2541;Avgifter vid Tullverket;2006;11;14,394545;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2541;Avgifter vid Tullverket
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2542;Patientavgifter vid tandläkarutbildningen;2006;6;7,90893743;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2542;Patientavgifter vid tandläkarutbildningen
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2544;Avgifter vid Folkhälsoinstitutet;2006;4;3,638911;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2544;Avgifter vid Folkhälsoinstitutet
